,id,popularity,budget,revenue,original_title,runtime,release_date,vote_count,vote_average,release_year,budget_adj,revenue_adj,leading_actor,genre,director_name,production_company,release_month,profit,profit_adj
7095,21301,0.520891,18000000,65070412,Barbershop 2:  Back in Business,106,2004-01-20,35,5.7,2004,20780017.1966186,75120237.7972812,Ice Cube,Comedy,Kevin Rodney Sullivan,Metro-Goldwyn-Mayer (MGM),January,47070412,54340220.600662604
7102,10145,0.49851,42000000,117575636,The Forgotten,91,2004-09-24,180,5.4,2004,48486706.7921102,135734652.110187,Julianne Moore,Crime,Joseph Ruben,Revolution Studios,September,75575636,87247945.31807679
7103,15566,0.494197,45000000,14793624,Surviving Christmas,91,2004-09-21,48,5.0,2004,51950042.9915466,17078431.1733506,Ben Affleck,Comedy,Mike Mitchell,DreamWorks SKG,September,-30206376,-34871611.818196
7114,11866,0.439848,45000000,21009180,Flight of the Phoenix,113,2004-12-17,149,5.4,2004,51950042.9915466,24253951.2048253,Dennis Quaid,Action,John Moore,Twentieth Century Fox Film Corporation,December,-23990820,-27696091.7867213
7116,11058,0.433748,25000000,30114487,Godsend,102,2004-04-30,60,4.7,2004,28861134.9953037,34765530.9848527,Greg Kinnear,Drama,Nick Hamm,Lions Gate Films,April,5114487,5904395.989549
7118,12109,0.429419,2000000,120620,It's All Gone Pete Tong,90,2004-09-12,19,6.8,2004,2308890.79962429,139249.204125341,Paul Kaye,Drama,Michael Dowse,Unknown Production Companies,September,-1879380,-2169641.595498949
7119,13416,0.429157,30000000,61255921,Friday Night Lights,118,2004-10-08,87,7.2,2004,34633361.9943644,70716616.2097064,Billy Bob Thornton,Drama,Peter Berg,Universal Studios,October,31255921,36083254.21534199
7122,4599,0.424376,50000000,49718611,Raising Helen,119,2004-05-27,111,5.9,2004,57722269.9906074,57397421.7539996,Kate Hudson,Drama,Garry Marshall,Touchstone Pictures,May,-281389,-324848.2366078049
7125,20912,0.422767,8000000,365134,She Hate Me,138,2004-07-30,13,5.2,2004,9235563.19849719,421527.266615009,Anthony Mackie,Comedy,Spike Lee,Unknown Production Companies,July,-7634866,-8814035.93188218
7126,15644,0.41942,20000000,16605763,Paparazzi,84,2004-09-03,28,5.9,2004,23088907.9962429,19170446.7057207,Cole Hauser,Action,Paul Abascal,20th Century Fox,September,-3394237,-3918461.290522199
7129,14024,0.405459,15000000,14867514,Raise Your Voice,103,2004-08-10,110,5.9,2004,17316680.9971822,17163733.1439427,Hilary Duff,Music,Sean McNamara,New Line Cinema,August,-132486,-152947.85323950276
7132,11632,0.383044,23000000,16123851,Vanity Fair,141,2004-09-01,36,5.5,2004,26552244.1956794,18614105.6142065,Reese Witherspoon,Drama,Mira Nair,Alliance Films,September,-6876149,-7938138.5814729
7135,1997,0.372046,74500000,62172050,Deux frÃ¨res,109,2004-04-07,106,6.8,2004,86006182.286005,71774237.1193908,MaÃ¯ Anh Le,Adventure,Jean-Jacques Annaud,PathÃ© Renn Productions,April,-12327950,-14231945.166614205
7142,10718,0.344278,40000000,46546197,Torque,84,2004-01-16,69,4.8,2004,46177815.9924859,53735043.0054,Martin Henderson,Action,Joseph Kahn,Village Roadshow Pictures,January,6546197,7557227.012914099
7143,14292,0.751446,28000000,64445708,Miracle,135,2004-02-06,81,6.8,2004,32324471.1947401,74399051.1382369,Kurt Russell,Drama,Gavin O'Connor,Walt Disney,February,36445708,42074579.94349679
7145,16617,0.333555,27000000,21148829,Mindhunters,106,2004-05-07,173,6.3,2004,31170025.794928,24415168.3504637,LL Cool J,Mystery,Renny Harlin,Avenue Pictures Productions,May,-5851171,-6754857.4444643
7152,12657,0.322152,16000000,14822346,Soul Plane,86,2004-05-28,66,4.8,2004,18471126.3969943,17111589.154124,Tom Arnold,Comedy,Jessy Terrero,Metro-Goldwyn-Mayer (MGM),May,-1177654,-1359537.242870301
7155,11217,0.313479,8500000,5001655,Club Dread,104,2004-02-27,48,5.1,2004,9812785.89840326,5774137.60619743,Kevin Heffernan,Comedy,Jay Chandrasekhar,Fox Searchlight Pictures,February,-3498345,-4038648.292205831
7158,14844,0.420568,23000000,12,Chasing Liberty,111,2004-01-09,86,6.2,2004,26552244.1956794,13.8533447977457,Mandy Moore,Comedy,Andy Cadiff,Alcon Entertainment,January,-22999988,-26552230.342334602
7159,8080,0.308525,27000000,13000000,Suspect Zero,99,2004-08-27,42,5.1,2004,31170025.794928,15007790.1975579,Carrie-Anne Moss,Crime,E. Elias Merhige,Paramount Pictures,August,-14000000,-16162235.5973701
7161,12634,0.302104,50000000,6808550,The Big Bounce,88,2004-01-30,40,4.9,2004,57722269.9906074,7860099.226891,Owen Wilson,Comedy,George Armitage,Warner Bros. Pictures,January,-43191450,-49862170.7637164
7166,26579,0.286541,74050,176153,The Heart is Deceitful Above All Things,98,2004-09-15,16,5.6,2004,85486.6818560896,203359.020513109,Asia Argento,Drama,Asia Argento,Wild Bunch,September,102103,117872.33865701938
7167,16232,0.286442,30000000,21800302,Mr. 3000,104,2004-06-15,33,5.1,2004,34633361.9943644,25167258.3584155,Bernie Mac,Comedy,Charles Stone III,Touchstone Pictures,June,-8199698,-9466103.635948904
7169,15673,0.283606,20000000,11341016,Connie and Carla,98,2004-04-16,16,6.8,2004,23088907.9962429,13092583.7503959,Nia Vardalos,Comedy,Michael Lembeck,Universal Pictures,April,-8658984,-9996324.245847
7172,11169,0.280074,19250000,8112712,Spartan,102,2004-03-12,44,6.2,2004,22223073.9463838,9365683.04840081,Val Kilmer,Mystery,David Mamet,Epsilon Motion Pictures,March,-11137288,-12857390.89798299
7173,17047,0.275919,26000000,28818995,Agent Cody Banks 2: Destination London,100,2004-12-03,80,5.3,2004,30015580.3951158,33269956.2049593,Frankie Muniz,Comedy,Kevin Allen,Splendid Pictures,December,2818995,3254375.809843499
7174,19084,0.269855,12000000,31179516,Johnson Family Vacation,97,2004-04-07,16,5.3,2004,13853344.7977457,35995048.8145692,Cedric the Entertainer,Comedy,Christopher Erskin,Fox Searchlight Pictures,April,19179516,22141704.016823497
7178,9372,0.263897,65000,28575078,Super Size Me,100,2004-01-17,295,6.5,2004,75038.9509877896,32988367.3463733,Morgan Spurlock,Documentary,Morgan Spurlock,Kathbur Pictures,January,28510078,32913328.39538551
7179,18923,0.369726,6500000,1548955,A Home at the End of the World,96,2004-07-23,20,6.4,2004,7503895.09877896,1788183.97426602,Colin Farrell,Romance,Michael Mayer,Killer Films,July,-4951045,-5715711.124512941
7180,14846,0.252151,35000000,22034832,Little Black Book,111,2004-08-06,57,5.2,2004,40405588.9934252,25438010.4380335,Brittany Murphy,Comedy,Nick Hurran,Revolution Studios,August,-12965168,-14967578.5553917
7183,8842,0.250878,39000000,6614280,Against the Ropes,106,2004-02-20,16,4.8,2004,45023370.5926737,7635825.11906949,Meg Ryan,Romance,Charles S. Dutton,Paramount Pictures,February,-32385720,-37387545.47360421
7192,13702,0.225831,15000000,1914166,A Dirty Shame,89,2004-09-12,27,5.5,2004,17316680.9971822,2209800.13317682,Tracey Ullman,Comedy,John Waters,Fine Line Features,September,-13085834,-15106880.864005381
7197,11128,0.216459,60000000,74541707,Ladder 49,115,2004-10-01,112,6.0,2004,69266723.9887289,86054330.740295,Joaquin Phoenix,Drama,Jay Russell,Casey Silver Productions,October,14541707,16787606.751566097
7205,20483,0.274886,18000000,16702864,Catch That Kid,92,2004-02-06,45,5.2,2004,20780017.1966186,19282544.5084879,Kristen Stewart,Family,James Sbardellati,Fox 2000 Pictures,February,-1297136,-1497472.6881307028
7206,15483,0.137751,2600000,1479042,Il cartaio,103,2004-01-02,19,4.9,2004,3001558.03951158,1707473.23302896,Stefania Rocca,Horror,Dario Argento,Opera Film Produzione,January,-1120958,-1294084.80648262
7221,291,0.156769,2600000,3166000,Riding Giants,105,2004-07-09,13,6.9,2004,3001558.03951158,3654974.13580526,Jeff Clark,Documentary,Stacy Peralta,Unknown Production Companies,July,566000,653416.0962936799
7225,12281,0.154421,500000,603943,Mean Creek,90,2004-01-15,33,7.3,2004,577222.699906074,697219.218098748,Rory Culkin,Crime,Jacob Aaron Estes,Whitewater Films,January,103943,119996.51819267403
7228,23601,0.145065,3000000,2037545,We Don't Live Here Anymore,101,2004-01-20,14,6.4,2004,3463336.19943644,2352234.45216024,Mark Ruffalo,Drama,John Curran,Front Street Productions,January,-962455,-1111101.7472762
7234,16784,0.135381,30000000,14000000,Welcome to Mooseport,110,2004-02-24,26,4.8,2004,34633361.9943644,16162235.59737,Ray Romano,Comedy,Donald Petrie,20th Century Fox,February,-16000000,-18471126.396994404
7244,20304,0.109123,3000000,5923000,Never Die Alone,88,2004-03-26,19,6.1,2004,3463336.19943644,6837780.10308735,DMX,Action,Ernest R. Dickerson,Unknown Production Companies,March,2923000,3374443.9036509097
7250,20200,0.082116,823258,823258,Narco,105,2004-12-01,26,5.8,2004,950406.410958549,950406.410958549,Guillaume Canet,Comedy,Tristan Aurouet,StudioCanal,December,0,0.0
7268,1392,0.001117,350000,3515061,Born into Brothels,85,2004-12-08,23,6.4,2004,404055.889934252,4057946.00150909,Zana Briski,Documentary,Zana Briski,Unknown Production Companies,December,3165061,3653890.111574838
7269,238,5.738034,6000000,245066411,The Godfather,175,1972-03-15,3970,8.3,1972,31287365.5881737,1277913732.38977,Marlon Brando,Drama,Francis Ford Coppola,Paramount Pictures,March,239066411,1246626366.8015964
7270,10669,0.949381,2000000,46122355,Deliverance,109,1972-07-30,209,7.0,1972,10429121.8627245,240507830.445422,Jon Voight,Drama,John Boorman,Warner Bros.,July,44122355,230078708.58269748
7271,1688,0.881814,1800000,9700000,Conquest of the Planet of the Apes,88,1972-06-29,109,6.1,1972,9386209.67645213,50581241.0342142,Roddy McDowall,Action,J. Lee Thompson,Twentieth Century Fox Film Corporation,June,7900000,41195031.35776207
7273,573,0.599109,3500000,12600000,Frenzy,116,1972-05-25,58,6.9,1972,18250963.259768,65703467.7351649,Jon Finch,Crime,Alfred Hitchcock,Universal Pictures,May,9100000,47452504.4753969
7277,692,0.412913,12000,6000000,Pink Flamingos,93,1972-03-12,51,6.3,1972,62574.7311763475,31287365.5881737,Divine,Comedy,John Waters,Dreamland Productions,March,5988000,31224790.856997352
7278,11624,0.400301,2000000,18016290,Everything You Always Wanted to Know About Sex *But Were Afraid to Ask,88,1972-08-06,93,6.5,1972,10429121.8627245,93947041.9620932,Woody Allen,Comedy,Woody Allen,United Artists,August,16016290,83517920.0993687
7284,551,0.321141,5000000,84563118,The Poseidon Adventure,117,1972-12-01,144,7.7,1972,26072804.6568114,440959531.356979,Gene Hackman,Action,Ronald Neame,Twentieth Century Fox Film Corporation,December,79563118,414886726.7001676
7288,5916,0.260584,3352254,58831997,The Getaway,118,1972-12-13,42,7.2,1972,17480532.7404029,306783033.070223,Steve McQueen,Action,Sam Peckinpah,First Artists,December,55479743,289302500.3298201
7309,1891,5.488441,18000000,538400000,The Empire Strikes Back,124,1980-01-01,3954,8.0,1980,47628661.5525832,1424626187.77282,Mark Hamill,Adventure,Irvin Kershner,Lucasfilm,January,520400000,1376997526.2202368
7310,694,2.432001,19000000,44017374,The Shining,144,1980-05-22,1894,7.9,1980,50274698.3055045,116471589.371082,Jack Nicholson,Horror,Stanley Kubrick,Warner Bros.,May,25017374,66196891.06557749
7311,813,1.636256,3500000,83453539,Airplane!,88,1980-07-02,618,7.0,1980,9261128.63522451,220821131.35535,Robert Hays,Comedy,Jim Abrahams,Paramount Pictures,July,79953539,211560002.72012547
7312,525,1.607219,27000000,115229890,The Blues Brothers,133,1980-06-17,614,7.3,1980,71442992.3288748,304902523.975077,Dan Aykroyd,Music,John Landis,Universal Pictures,June,88229890,233459531.64620218
7313,5689,1.392663,4500000,58853106,The Blue Lagoon,104,1980-07-05,172,5.8,1980,11907165.3881458,155727481.499572,Brooke Shields,Romance,Randal Kleiser,Columbia Pictures Corporation,July,54353106,143820316.1114262
7314,1578,1.328578,18000000,23000000,Raging Bull,129,1980-11-14,437,7.4,1980,47628661.5525832,60858845.3171896,Robert De Niro,Drama,Martin Scorsese,United Artists,November,5000000,13230183.764606394
7315,8536,1.285924,54000000,108185706,Superman II,127,1980-12-04,319,6.3,1980,142885984.657749,286263354.216737,Gene Hackman,Action,Richard Lester,Warner Bros.,December,54185706,143377369.55898798
7316,4488,1.24642,550000,59754601,Friday the 13th,95,1980-05-09,282,6.4,1980,1455320.21410671,158112870.402147,Betsy Palmer,Horror,Sean S. Cunningham,Paramount Pictures,May,59204601,156657550.1880403
7318,3604,0.915548,35000000,27107960,Flash Gordon,111,1980-09-01,94,5.8,1980,92611286.3522451,71728658.4567202,Sam J. Jones,Science Fiction,Mike Hodges,Dino De Laurentiis Company,September,-7892040,-20882627.895524904
7319,1955,0.814856999999999,5000000,26010864,The Elephant Man,124,1980-10-03,329,7.6,1980,13230183.7646064,68825702.1192373,Anthony Hopkins,Drama,David Lynch,Brooksfilms,October,21010864,55595518.3546309
7324,790,0.659181999999999,1000000,21378361,The Fog,89,1980-02-08,128,6.2,1980,2646036.75292129,56567928.9232191,Adrienne Barbeau,Horror,John Carpenter,AVCO Embassy Pictures,February,20378361,53921892.17029781
7326,11977,0.642289999999999,6000000,39846344,Caddyshack,98,1980-07-25,192,6.5,1980,15876220.5175277,105434890.693544,Chevy Chase,Comedy,Harold Ramis,Orion Pictures,July,33846344,89558670.1760163
7327,11033,0.590127,6500000,31899000,Dressed to Kill,105,1980-06-25,60,6.7,1980,17199238.8939883,84405926.3814362,Michael Caine,Horror,Brian De Palma,Filmways Pictures,June,25399000,67206687.4874479
7328,14475,0.580747999999999,8000000,11715321,Used Cars,113,1980-07-11,26,5.8,1980,21168294.0233703,30999169.9382706,Kurt Russell,Action,Robert Zemeckis,Columbia Pictures Corporation,July,3715321,9830875.9149003
7332,10935,0.41895,44000000,3484331,Heaven's Gate,219,1980-11-19,18,6.0,1980,116425617.128536,9219667.88534299,Kris Kristofferson,Action,Michael Cimino,United Artists,November,-40515669,-107205949.24319302
7343,11542,0.341183,15000000,19853892,Altered States,102,1980-12-25,57,6.0,1980,39690551.2938193,52534127.9205299,William Hurt,Mystery,Ken Russell,Warner Bros.,December,4853892,12843576.626710601
7348,2768,0.283507,4800000,22743674,American Gigolo,117,1980-02-08,53,5.8,1980,12700976.4140221,60180597.3004603,Richard Gere,Thriller,Paul Schrader,Paramount Pictures,February,17943674,47479620.886438206
7352,23954,0.248142,7200000,12729678,Atlantic City,104,1980-09-02,24,6.6,1980,19051464.6210332,33683195.8408535,Burt Lancaster,Crime,Louis Malle,Paramount Pictures,September,5529678,14631731.219820298
7355,11337,0.247924,10000000,10389003,Stardust Memories,89,1980-09-26,41,6.3,1980,26460367.5292129,27489683.7642095,Woody Allen,Comedy,Woody Allen,United Artists,September,389003,1029316.2349966019
7361,36599,0.192608,1000000,14796236,Prom Night,92,1980-07-18,39,6.4,1980,2646036.75292129,39151384.2608971,Leslie Nielsen,Horror,Paul Lynch,Guardian Trust Company,July,13796236,36505347.50797581
7367,14460,0.074325,2000000,11000000,Battle Beyond the Stars,104,1980-09-08,12,6.0,1980,5292073.50584258,29106404.2821342,Richard Thomas,Science Fiction,Jimmy T. Murakami,New World Pictures,September,9000000,23814330.77629162
7370,15668,0.130304,20000000,22471595,Xanadu,96,1980-08-08,30,5.3,1980,52920735.0584258,59460666.2667623,Olivia Newton-John,Fantasy,Robert Greenwald,Universal Pictures,August,2471595,6539931.208336502
7371,14729,0.128234,10000000,15795189,The Long Riders,99,1980-05-12,17,6.0,1980,26460367.5292129,41794650.613338,David Carradine,Western,Walter Hill,United Artists,May,5795189,15334283.084125102
7387,285,4.965391,300000000,961000000,Pirates of the Caribbean: At World's End,169,2007-05-19,2626,6.8,2007,315500574.789463,1010653507.90891,Johnny Depp,Adventure,Gore Verbinski,Walt Disney Pictures,May,661000000,695152933.119447
7388,675,4.878162,150000000,938212738,Harry Potter and the Order of the Phoenix,138,2007-06-28,3382,7.2,2007,157750287.394731,986688860.379322,Daniel Radcliffe,Adventure,David Yates,Cool Music,June,788212738,828938572.984591
7389,2062,2.764535,150000000,623722818,Ratatouille,111,2007-06-22,2434,7.3,2007,157750287.394731,655949691.961013,Patton Oswalt,Animation,Brad Bird,Walt Disney Pictures,June,473722818,498199404.566282
7390,2503,2.755051,70000000,442824138,The Bourne Ultimatum,115,2007-08-03,2051,7.2,2007,73616800.7842082,465704233.565496,Matt Damon,Action,Paul Greengrass,Universal Pictures,August,372824138,392087432.78128785
7391,6977,2.730114,25000000,171600000,No Country for Old Men,122,2007-11-08,1706,7.6,2007,26291714.5657886,180466328.779573,Tommy Lee Jones,Crime,Joel Coen,Miramax Films,November,146600000,154174614.2137844
7392,6479,2.692916,150000000,585349010,I Am Legend,101,2007-12-14,3013,6.8,2007,157750287.394731,615593163.691478,Will Smith,Drama,Francis Lawrence,Village Roadshow Pictures,December,435349010,457842876.296747
7393,6637,2.523173,130000000,457363168,National Treasure: Book of Secrets,124,2007-12-13,1121,6.0,2007,136716915.7421,480994474.638433,Nicolas Cage,Action,Jon Turteltaub,Jerry Bruckheimer Films,December,327363168,344277558.896333
7394,559,2.520912,258000000,890871626,Spider-Man 3,139,2007-05-01,2083,5.8,2007,271330494.318938,936901700.22208,Tobey Maguire,Fantasy,Sam Raimi,Columbia Pictures,May,632871626,665571205.903142
7395,5876,2.510571,18000000,57096190,The Mist,126,2007-11-21,714,6.6,2007,18930034.4873678,60046269.2109614,Thomas Jane,Science Fiction,Frank Darabont,Darkwoods Productions,November,39096190,41116234.7235936
7396,2270,2.489611,70000000,135560026,Stardust,127,2007-08-09,684,7.0,2007,73616800.7842082,142564220.404915,Claire Danes,Adventure,Matthew Vaughn,Paramount Pictures,August,65560026,68947419.62070681
7397,1991,2.400727,25000000,25037897,Death Proof,113,2007-05-21,720,6.7,2007,26291714.5657886,26331569.6500646,Kurt Russell,Action,Quentin Tarantino,The Weinstein Company,May,37897,39855.084275998175
7398,1571,2.227384,110000000,383531464,Live Free or Die Hard,128,2007-06-20,1393,6.3,2007,115683544.08947,403347991.139481,Bruce Willis,Action,Len Wiseman,Ingenious Film Partners,June,273531464,287664447.05001104
7399,5174,2.213223,140000000,258022233,Rush Hour 3,91,2007-08-08,479,6.2,2007,147233601.568416,271353876.066536,Chris Tucker,Action,Brett Ratner,New Line Cinema,August,118022233,124120274.49812001
7400,5915,2.194526,15000000,56255142,Into the Wild,148,2007-09-11,1768,7.7,2007,15775028.7394731,59161765.4528763,Emile Hirsch,Adventure,Sean Penn,Paramount Vantage,September,41255142,43386736.713403195
7401,1271,2.191408,65000000,422610419,300,117,2007-03-07,3428,7.0,2007,68358457.8710504,444446100.355053,Gerard Butler,Action,Zack Snyder,Virtual Studios,March,357610419,376087642.4840026
7402,1250,2.148427,110000000,228738393,Ghost Rider,114,2007-02-16,986,5.2,2007,115683544.08947,240556981.559727,Nicolas Cage,Thriller,Mark Steven Johnson,Columbia Pictures Corporation,February,118738393,124873437.47025701
